"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"G8EED","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.30985,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",15.036
"G8EED","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.49531666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",11.064
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",0.9388,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",8.237
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.08271666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",8.462
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.39403333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",18.549
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.74711666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",21.08
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.13758333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","J",83.279
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.38778333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.966
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",3.60593333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",12.992
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",3.96513333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",21.453
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",4.23853333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",16.303
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.6498,"Which shift(s) end at the same time as F?","ends","10","FALSE","F,X",24.577
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.82005,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.117
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.95395,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.935
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.44605,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",29.362
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.16223333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",42.872
"POHH4","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.96338333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",47.92
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.79143333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",20.609
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.98841666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.744
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.31291666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",19.402
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.88253333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",34.095
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.98466666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",66.043
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",4.59281666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.531
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.79913333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",12.306
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.54596666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",44.735
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.7423,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",11.709
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.42236666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",40.732
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.77495,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",20.98
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.89306666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.012
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",7.31201666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",25.052
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",7.49945,"Which shift(s) end at 3pm?","endtime","14","FALSE","",11.168
"6JRLV","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",7.93161666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",25.863
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.26378333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",18.93
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.43856666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","J",10.404
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.25723333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","U",49.047
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.53476666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","E",16.567
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.85703333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",19.275
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.1969,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",12.003
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",3.58838333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",22.294
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",3.90865,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","J,M",19.137
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",4.28096666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","M",22.264
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.47138333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",9.917
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.66646666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.629
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.80238333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.07
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.42485,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,L",35.501
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.96118333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","L",32.091
"3P3K0","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.31063333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",20.901
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",0.995966666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",15.234
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.11795,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.186
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.5904,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",28.188
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.77988333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",71.222
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.61871666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",49.968
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.78883333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",6.796
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.54785,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",45.4
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.96093333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",24.638
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.18833333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",13.461
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.53345,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",19.456
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.72608333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.162
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.789,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",3.627
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.99861666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",12.437
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.11356666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",6.784
"H03VL","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.54245,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",18.652
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.71061666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",28.416
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.91691666666667,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",12.323
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.05623333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",8.309
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.15646666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",5.966
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",2.4476,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",17.417
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",2.72678333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",11.202
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",3.46068333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",43.982
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.23555,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",46.437
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",4.72415,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",29.27
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",4.85973333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",8.076
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.02613333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","L",9.935
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.18163333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",9.276
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.36136666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",10.733
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.50678333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",8.67
"YT40Q","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.67943333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",10.311
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",1.20463333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",24.374
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",1.48766666666667,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",16.93
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",1.73683333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",14.903
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",1.90405,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",9.979
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",2.22238333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",19.046
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",2.36133333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",5.712
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",2.6235,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",15.688
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",2.95405,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",19.789
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.36766666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",24.775
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",3.46321666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",5.688
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",3.56266666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",5.922
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",3.68736666666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",7.436
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.86988333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",10.898
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",4.00321666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",7.956
"E0UF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",4.17435,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",10.22
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",2.78291666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",89.634
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",2.89571666666667,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",6.104
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",3.06358333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",9.912
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",3.17298333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",6.406
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_scaffold","2","2",1,1,1,600,600,"triangular",3.36908333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",11.608
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",3.7145,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",14.607
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",4.12668333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",24.55
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",4.68425,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,F",33.293
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.49656666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",48.579
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",5.65628333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",9.285
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",5.84061666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",10.901
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",6.11573333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",16.349
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",6.40296666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",17.078
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",6.58965,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",11.043
"XVGF9","SGC3B","summer22","prolific","asynch","221","img-impasse","item_test","1","1",1,1,1,600,600,"triangular",6.74076666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",8.91
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",1.19158333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",18.458
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.10813333333333,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",114.874
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.36415,"Which shift(s) begin when C ends?","meets","3","TRUE","F",15.003
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",3.78493333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",25.141
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_scaffold","2","1",1,1,1,600,600,"triangular",4.99283333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,Z",72.36
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",5.22378333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",10.282
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",5.98795,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",45.734
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",6.77316666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",47
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",7.55206666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","M",46.622
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",7.79881666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",14.693
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",8.00436666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",12.215
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",8.1598,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",9.203
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_nondiscriminant","1","1",1,1,1,600,600,"triangular",8.43733333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",16.545
"XWK1T","SGC3B","summer22","prolific","asynch","211","img-control","item_test","1","1",1,1,1,600,600,"triangular",8.55095,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",6.7
