"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",8.30565,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",30.798
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",8.6103,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",18.169
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",8.96938333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",21.438
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",9.05043333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.753
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",9.38838333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",20.167
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",9.66605,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",16.546
"TMWNK","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",10.5995166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",55.907
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",694.702933333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",37.132
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",695.214733333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",30.625
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",695.553283333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",20.228
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",696.398283333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",50.612
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",696.930283333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",31.832
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",697.176,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.151
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",697.8796,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",42.127
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",700.71405,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","",169.981
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",701.970216666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",75.084
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",702.614933333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",38.432
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",703.128666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",30.732
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",703.5054,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",22.523
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",703.747733333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,N",14.455
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",703.884233333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",8.107
"JROA7","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",704.3294,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",26.601
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.2454,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",10.203
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.55495,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",18.399
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.67416666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A",7.071
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.95915,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",17.015
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",5.64205,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",40.886
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",5.86963333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.081
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.15936666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",17.3
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",7.0762,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","J",54.915
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",7.28483333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",12.432
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",7.3631,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",4.61
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",7.53776666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.379
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",7.68655,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.841
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",8.8023,"Which 2 shifts end when Z begins?","meets","13","FALSE","D,N",66.431
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",9.32283333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","P",30.998
"OCO56","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",9.78921666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",27.895
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",5.27408333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",45.569
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",5.96846666666667,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",41.555
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.65195,"Which shift(s) begin when C ends?","meets","3","TRUE","F",40.392
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.88408333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",13.83
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",7.59246666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",42.396
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",8.30066666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",34.723
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",9.91568333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",96.801
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",13.9660666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",242.592
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",14.9479333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",58.489
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",15.28155,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",19.914
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",15.6171666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",20.04
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",15.9610166666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","F,G",20.525
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",17.4633,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",90.032
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",17.6785,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",12.566
"X5UK6","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",17.9662166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",17.163
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.76268333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",92.699
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.10455,"Which shift(s) start at the same time as D?","starts","2","FALSE","K,D",20.187
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.35585,"Which shift(s) begin when C ends?","meets","3","TRUE","F",14.992
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.58158333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",13.457
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.8472,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,I",15.85
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",4.23573333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",15.021
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",4.6564,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",25.154
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",5.1408,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",28.976
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",5.71228333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",34.201
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",5.84853333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","E,F",8.088
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.04668333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",11.801
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.29615,"Which shift(s) start at the same time as F?","starts","12","FALSE","F,G",14.882
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",6.64028333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",20.563
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.85308333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",12.675
"EX824","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",7.00895,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",9.266
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",1.22928333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",20.186
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",1.38216666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",8.875
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",1.64955,"Which shift(s) begin when C ends?","meets","3","FALSE","K",15.719
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",2.30486666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",38.981
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",3.57296666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",75.765
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",3.81688333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.315
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.12646666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",18.279
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",4.64641666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",30.819
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",5.26968333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",37.06
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.0093,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",44.057
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.16696666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.156
"N2E3Q","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",6.25958333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.445
