"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.43801666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",21.14
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.29785,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",51.423
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",5.95333333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",39.216
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.50068333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",32.683
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.64558333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.577
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.76723333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.186
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",7.12663333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",21.395
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.73916666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",36.625
"YU5LG","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",8.69115,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",57.008
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",1.70513333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",17.044
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",1.88698333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",10.88
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.1106,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",13.387
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.79165,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",40.834
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.63035,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","O,J",50.286
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",3.7982,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",6.953
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.08885,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",17.403
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.7282,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",38.327
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",4.93978333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",12.657
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.77178333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",49.88
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.97406666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",12.104
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.08565,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",6.656
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",6.98778333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","X",54.097
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.4434,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",27.247
"ZZ7LS","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.77805,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,F",20.049
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.45475,"Which shift(s) start at 11 am?","starttime","1","FALSE","C,F",33.32
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.71778333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","A",15.718
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.97473333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","U",15.353
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.77021666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","B",47.667
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.74996666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","B",118.728
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",6.117,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",16.929
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.47901666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","I,J",21.666
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.21703333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","C,G",44.216
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",7.65796666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","M",26.4
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",8.9337,"Which shift(s) end at the same time as F?","ends","10","FALSE","N",76.476
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",9.18156666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","",14.685
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",9.33286666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","E",9.019
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",10.5168,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",70.979
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",11.2175,"Which shift(s) end at 3pm?","endtime","14","FALSE","",41.854
"CVHEE","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",11.4712666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",15.165
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",1.32958333333333,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",10.523
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",1.50345,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",10.325
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",1.6759,"Which shift(s) begin when C ends?","meets","3","TRUE","F",10.238
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.28053333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",96.177
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.23201666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","I",56.719
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",4.49656666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.099
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.90281666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",24.267
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.09843333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",71.505
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",6.90688333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",48.137
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.49616666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",34.985
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.66953333333333,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",10.297
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.81738333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",8.764
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",8.52988333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",42.64
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",8.97078333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",26.344
"AY72Z","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",9.83528333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","X",51.503
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.3605,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",39.029
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",2.5544,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",11.601
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.07833333333333,"Which shift(s) begin when C ends?","meets","3","TRUE","F",31.405
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.8886,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",48.586
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.11755,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",133.705
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",7.03068333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",40.977
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.40816666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",22.615
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",9.23531666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",109.601
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",10.5978333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",81.664
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.8291833333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",13.803
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",11.0318666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",12.129
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.4646833333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",85.942
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",12.73425,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",16.095
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.8670666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",7.937
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",13.7962333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",55.716
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.53881666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",26.59
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.93761666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",23.749
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.2809,"Which shift(s) begin when C ends?","meets","3","FALSE","A",20.466
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.80081666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","X",31.057
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.16363333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",21.607
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",7.03681666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",104.337
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.43033333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",23.413
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",8.3635,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",55.861
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",8.69013333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",19.451
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.1465166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B,X",87.274
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.401,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",15.113
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.5238666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.199
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",11.2310833333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",42.312
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.0051,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",46.309
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.8032833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B",47.791
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.4234,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",13.985
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.75923333333333,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",140.089
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.94238333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",70.772
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",11.3617166666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",264.962
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",14.8761666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","X,O,J,H",210.68
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",15.39355,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",24.513
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",16.0873,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",41.562
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",21.05455,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",297.972
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",21.7009,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",38.582
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",24.7924833333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",185.433
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",25.1111166666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",18.914
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",25.3188833333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",12.405
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",26.7738166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",87.236
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",29.8404166666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",183.793
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",31.6325166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","A,K",107.308
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",0.874166666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",11.948
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",0.99535,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.155
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.21546666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A",13.081
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.54198333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",19.478
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.92136666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",22.653
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",2.07701666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.015
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.32578333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",14.814
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.68561666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",21.477
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",2.88,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",11.55
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.13421666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",15.142
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.24623333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.607
