"subject","study","term","pool","mode","condition","pretty_condition","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.4646833333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",85.942
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",12.73425,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",16.095
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.8670666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",7.937
"UGDSU","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",13.7962333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",55.716
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.53881666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",26.59
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.93761666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",23.749
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.2809,"Which shift(s) begin when C ends?","meets","3","FALSE","A",20.466
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",4.80081666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","X",31.057
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.16363333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",21.607
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",7.03681666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",104.337
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",7.43033333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",23.413
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",8.3635,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",55.861
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",8.69013333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",19.451
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.1465166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B,X",87.274
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.401,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",15.113
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",10.5238666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.199
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",11.2310833333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",42.312
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.0051,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",46.309
"Y9Z0T","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",12.8032833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B",47.791
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",3.4234,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",13.985
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",5.75923333333333,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",140.089
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",6.94238333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","A",70.772
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",11.3617166666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",264.962
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",14.8761666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","X,O,J,H",210.68
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",15.39355,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",24.513
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",16.0873,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",41.562
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",21.05455,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",297.972
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",21.7009,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",38.582
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",24.7924833333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",185.433
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",25.1111166666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",18.914
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",25.3188833333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",12.405
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_nondiscriminant",1,1,"3","",1,600,600,"triangular",26.7738166666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","B,F",87.236
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",29.8404166666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",183.793
"V0KWD","SGC4A","summer22","sona","asynch","113","Tri-Sparse","item_test",1,1,"3","",1,600,600,"triangular",31.6325166666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","A,K",107.308
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",0.874166666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",11.948
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",0.99535,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",7.155
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.21546666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","A",13.081
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.54198333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",19.478
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.92136666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",22.653
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",2.07701666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.015
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.32578333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",14.814
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.68561666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",21.477
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",2.88,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",11.55
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.13421666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",15.142
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.24623333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.607
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.34446666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.781
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",3.5408,"Which 2 shifts end when Z begins?","meets","13","FALSE","K,O",11.657
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.87963333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B,F",20.218
"HUVEA","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",4.15925,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","B,E,X",16.663
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",1.01138333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",25.31
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",1.31495,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",18.106
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",2.51386666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",71.833
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",2.9968,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",28.669
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",13.51425,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",630.954
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",13.7260333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.449
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",14.0131833333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",17.121
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",14.9550333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",56.4
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",15.6710333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",42.842
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",17.4092666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",104.172
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",17.5535,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.083
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",17.6437166666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.312
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_nondiscriminant",1,1,"4","",1,600,600,"triangular",18.0213666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",22.546
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",18.54765,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",31.468
"0EBNN","SGC4A","summer22","sona","asynch","114","Orth-Sparse","item_test",1,1,"4","",1,600,600,"triangular",19.2148666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",39.921
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",1.35446666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",21.648
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.03426666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",40.692
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",2.50038333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",27.88
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",3.88856666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",83.198
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",4.29371666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",24.022
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",4.51516666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",8.047
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",5.35196666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","",50.121
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.06593333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",42.752
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_nondiscriminant",1,1,"5","",1,600,600,"triangular",6.31358333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",14.773
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.82181666666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",30.407
"SS9C9","SGC4A","summer22","sona","asynch","115","Orth-Grid","item_test",1,1,"5","",1,600,600,"triangular",6.9747,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.085
